TRX_ID,TRX_TS,PRODUCT_ID,PRODUCT_NAME,SALES
1112,11/24/17 13.30,306,Mineral Water,8000
1112,11/24/17 13.30,231,Nasi Goreng Jawa,34000
1112,11/24/17 13.30,306,Mineral Water,8000
1113,11/24/17 15.38,264,Latte,34000
1113,11/24/17 15.38,254,Pisang Goreng,28000
1114,11/24/17 15.12,234,Soto Ayam,48000
1115,11/24/17 17.52,260,Espresso,18000
1115,11/24/17 17.52,334,Extra Kerupuk Putih,6000
1115,11/24/17 17.52,252,French Fries,30000
1115,11/24/17 17.52,252,French Fries,30000
1115,11/24/17 17.52,339,Fresh Orange Juice,23000
1115,11/24/17 17.52,270,Kopi Tubruk,28000
1115,11/24/17 17.52,276,Kopi Tubruk,18000
1115,11/24/17 17.52,306,Mineral Water,8000
1115,11/24/17 17.52,306,Mineral Water,8000
1115,11/24/17 17.52,254,Pisang Goreng,28000
1115,11/24/17 17.52,254,Pisang Goreng,28000
1115,11/24/17 17.52,256,Pisang Goreng,24000
1115,11/24/17 17.52,257,Rawon,27000
1115,11/24/17 17.52,273,Soto Ayam,26000
1115,11/24/17 17.52,273,Soto Ayam,26000
1115,11/24/17 17.52,273,Soto Ayam,26000
1115,11/24/17 17.52,273,Soto Ayam,26000
1115,11/24/17 17.52,280,Teh Tubruk,29000
1115,11/24/17 17.52,280,Teh Tubruk,29000
1116,11/24/17 17.18,280,Teh Tubruk,29000
1117,11/24/17 18.29,266,Latte,35000
1117,11/24/17 18.29,231,Nasi Goreng Jawa,34000
1117,11/24/17 18.29,246,Soto Ayam,34000
1117,11/24/17 18.29,281,Teh Tubruk,12000
1117,11/24/17 18.29,306,Mineral Water,8000
1118,11/24/17 18.10,306,Mineral Water,8000
1119,11/24/17 19.22,280,Teh Tubruk,29000
1120,11/24/17 19.41,231,Nasi Goreng Jawa,34000
1120,11/24/17 19.41,231,Nasi Goreng Jawa,34000
1120,11/24/17 19.41,281,Teh Tubruk,12000
1120,11/24/17 19.41,306,Mineral Water,8000
1120,11/24/17 19.41,306,Mineral Water,8000
1121,11/24/17 20.58,277,Macchiato ,20000
1122,11/24/17 21.19,273,Soto Ayam,26000
1123,11/25/17 13.14,229,Bakmi Goreng Jawa,35000
1123,11/25/17 13.14,285,Mineral Water,26000
1123,11/25/17 13.14,238,Nasi Putih,39000
1123,11/25/17 13.14,236,Nasi Putih,7000
1123,11/25/17 13.14,236,Nasi Putih,7000
1123,11/25/17 13.14,233,Rawon,36000
1123,11/25/17 13.14,233,Rawon,36000
1123,11/25/17 13.14,281,Teh Tubruk,12000
1123,11/25/17 13.14,281,Teh Tubruk,12000
1123,11/25/17 13.14,281,Teh Tubruk,12000
1124,11/25/17 13.20,229,Bakmi Goreng Jawa,35000
1124,11/25/17 13.20,232,Bakmi Goreng Jawa,38000
1124,11/25/17 13.20,237,Nasi Goreng Jawa,48000
1124,11/25/17 13.20,236,Nasi Putih,7000
1124,11/25/17 13.20,233,Rawon,36000
1124,11/25/17 13.20,281,Teh Tubruk,12000
1124,11/25/17 13.20,281,Teh Tubruk,12000
1124,11/25/17 13.20,281,Teh Tubruk,12000
1124,11/25/17 13.20,281,Teh Tubruk,12000
1124,11/25/17 13.20,306,Mineral Water,8000
1125,11/25/17 13.59,228,Bakmi Godog Keju,30000
1125,11/25/17 13.59,339,Fresh Orange Juice,23000
1125,11/25/17 13.59,291,Fresh Orange Juice,37000
1125,11/25/17 13.59,306,Mineral Water,8000
1125,11/25/17 13.59,236,Nasi Putih,7000
1125,11/25/17 13.59,233,Rawon,36000
1125,11/25/17 13.59,239,Spaghetti Bolognese,38000
1125,11/25/17 13.59,239,Spaghetti Bolognese,38000
1125,11/25/17 13.59,289,Teh Tubruk,12029
1125,11/25/17 13.59,281,Teh Tubruk,12000
1125,11/25/17 13.59,302,Fresh Orange Juice,34000
1125,11/25/17 13.59,302,Fresh Orange Juice,34000
1126,11/25/17 13.24,334,Extra Kerupuk Putih,6000
1127,11/25/17 13.45,238,Nasi Putih,39000
1127,11/25/17 13.45,284,Teh Tarik,18000
1128,11/25/17 13.27,252,French Fries,30000
1128,11/25/17 13.27,273,Soto Ayam,26000
1128,11/25/17 13.27,279,Teh Tarik,27000
1129,11/25/17 15.08,281,Teh Tubruk,12000
1130,11/25/17 15.22,276,Kopi Tubruk,18000
1130,11/25/17 15.22,264,Latte,34000
1131,11/25/17 16.38,263,Cappuccino,34000
1132,11/25/17 16.48,228,Bakmi Godog Keju,30000
1132,11/25/17 16.48,306,Mineral Water,8000
1132,11/25/17 16.48,306,Mineral Water,8000
1132,11/25/17 16.48,254,Pisang Goreng,28000
1132,11/25/17 16.48,326,Teh Tarik,23000
1132,11/25/17 16.48,281,Teh Tubruk,12000
1133,11/25/17 20.41,263,Cappuccino,34000
1133,11/25/17 20.41,339,Fresh Orange Juice,23000
1133,11/25/17 20.41,231,Nasi Goreng Jawa,34000
1133,11/25/17 20.41,257,Rawon,27000
1133,11/25/17 20.41,281,Teh Tubruk,12000
1133,11/25/17 20.41,306,Mineral Water,8000
1134,11/25/17 20.40,333,Extra Kerupuk Putih,5000
1134,11/25/17 20.40,214,Roti Bakar,22000
1135,11/25/17 21.33,228,Bakmi Godog Keju,30000
1135,11/25/17 21.33,281,Teh Tubruk,12000
1135,11/25/17 21.33,281,Teh Tubruk,12000
1136,11/26/17 08.20,228,Bakmi Godog Keju,30000
1136,11/26/17 08.20,228,Bakmi Godog Keju,30000
1136,11/26/17 08.20,277,Macchiato ,20000
1136,11/26/17 08.20,254,Pisang Goreng,28000
1136,11/26/17 08.20,256,Pisang Goreng,24000
1136,11/26/17 08.20,246,Soto Ayam,34000
1136,11/26/17 08.20,246,Soto Ayam,34000
1136,11/26/17 08.20,281,Teh Tubruk,12000
1136,11/26/17 08.20,281,Teh Tubruk,12000
1136,11/26/17 08.20,281,Teh Tubruk,12000
1136,11/26/17 08.20,281,Teh Tubruk,12000
1136,11/26/17 08.20,281,Teh Tubruk,12000
1137,11/26/17 12.28,229,Bakmi Goreng Jawa,35000
1137,11/26/17 12.28,302,Fresh Orange Juice,34000
1137,11/26/17 12.28,302,Fresh Orange Juice,34000
1137,11/26/17 12.28,302,Fresh Orange Juice,34000
1137,11/26/17 12.28,339,Fresh Orange Juice,23000
1137,11/26/17 12.28,306,Mineral Water,8000
1137,11/26/17 12.28,306,Mineral Water,8000
1137,11/26/17 12.28,306,Mineral Water,8000
1137,11/26/17 12.28,306,Mineral Water,8000
1137,11/26/17 12.28,306,Mineral Water,8000
1137,11/26/17 12.28,306,Mineral Water,8000
1137,11/26/17 12.28,231,Nasi Goreng Jawa,34000
1137,11/26/17 12.28,231,Nasi Goreng Jawa,34000
1137,11/26/17 12.28,301,Nasi Putih,29000
1137,11/26/17 12.28,238,Nasi Putih,39000
1137,11/26/17 12.28,216,Roti Bakar,23000
1137,11/26/17 12.28,214,Roti Bakar,22000
1137,11/26/17 12.28,234,Soto Ayam,48000
1137,11/26/17 12.28,281,Teh Tubruk,12000
1137,11/26/17 12.28,306,Mineral Water,8000
1137,11/26/17 12.28,306,Mineral Water,8000
1138,11/26/17 15.26,255,Pisang Goreng,24000
1139,11/26/17 17.32,260,Espresso,18000
1140,11/27/17 10.07,262,Americano,29000
1140,11/27/17 10.07,263,Cappuccino,34000
1140,11/27/17 10.07,263,Cappuccino,34000
1140,11/27/17 10.07,334,Extra Kerupuk Putih,6000
1140,11/27/17 10.07,264,Latte,34000
1140,11/27/17 10.07,306,Mineral Water,8000
1140,11/27/17 10.07,217,Roti Bakar,22000
1140,11/27/17 10.07,216,Roti Bakar,23000
1141,11/27/17 10.25,262,Americano,29000
1141,11/27/17 10.25,262,Americano,29000
1141,11/27/17 10.25,262,Americano,29000
1142,11/27/17 10.40,228,Bakmi Godog Keju,30000
1142,11/27/17 10.40,263,Cappuccino,34000
1142,11/27/17 10.40,281,Teh Tubruk,12000
1143,11/27/17 10.40,262,Americano,29000
1143,11/27/17 10.40,278,Kopi Tubruk,24000
1144,11/27/17 11.14,243,Rawon,36000
1147,11/27/17 13.18,228,Bakmi Godog Keju,30000
1147,11/27/17 13.18,281,Teh Tubruk,12000
1148,11/27/17 14.18,334,Extra Kerupuk Putih,6000
1148,11/27/17 14.18,276,Kopi Tubruk,18000
1148,11/27/17 14.18,329,Nasi Goreng Jawa,32000
1148,11/27/17 14.18,306,Mineral Water,8000
1149,11/27/17 15.41,334,Extra Kerupuk Putih,6000
1149,11/27/17 15.41,276,Kopi Tubruk,18000
1149,11/27/17 15.41,264,Latte,34000
1149,11/27/17 15.41,306,Mineral Water,8000
1149,11/27/17 15.41,329,Nasi Goreng Jawa,32000
1149,11/27/17 15.41,306,Mineral Water,8000
1154,11/27/17 18.09,239,Spaghetti Bolognese,38000
1154,11/27/17 18.09,302,Fresh Orange Juice,34000
1155,11/27/17 18.47,235,Soto Ayam,35000
1156,11/27/17 18.50,231,Nasi Goreng Jawa,34000
1156,11/27/17 18.50,306,Mineral Water,8000
1157,11/27/17 19.27,273,Soto Ayam,26000
1157,11/27/17 19.27,281,Teh Tubruk,12000
1157,11/27/17 19.27,281,Teh Tubruk,12000
1158,11/27/17 20.09,231,Nasi Goreng Jawa,34000
1158,11/27/17 20.09,255,Pisang Goreng,24000
1158,11/27/17 20.09,282,Teh Tubruk,29000
1158,11/27/17 20.09,306,Mineral Water,8000
1159,11/27/17 20.18,228,Bakmi Godog Keju,30000
1159,11/27/17 20.18,270,Kopi Tubruk,28000
1159,11/27/17 20.18,278,Kopi Tubruk,24000
1159,11/27/17 20.18,239,Spaghetti Bolognese,38000
1159,11/27/17 20.18,281,Teh Tubruk,12000
1159,11/27/17 20.18,302,Fresh Orange Juice,34000
1160,11/27/17 20.19,273,Soto Ayam,26000
1160,11/27/17 20.19,289,Teh Tubruk,12030
1161,11/27/17 20.29,228,Bakmi Godog Keju,30000
1161,11/27/17 20.29,301,Nasi Putih,29000
1161,11/27/17 20.29,301,Nasi Putih,29000
1161,11/27/17 20.29,234,Soto Ayam,48000
1161,11/27/17 20.29,281,Teh Tubruk,12000
1162,11/27/17 21.06,299,Kopi Tubruk,26000
1163,11/27/17 21.36,228,Bakmi Godog Keju,30000
1163,11/27/17 21.36,228,Bakmi Godog Keju,30000
1163,11/27/17 21.36,302,Fresh Orange Juice,34000
1163,11/27/17 21.36,246,Soto Ayam,34000
1163,11/27/17 21.36,281,Teh Tubruk,12000
1163,11/27/17 21.36,281,Teh Tubruk,12000
1163,11/27/17 21.36,281,Teh Tubruk,12000
1163,11/27/17 21.36,281,Teh Tubruk,12000
1164,11/28/17 12.40,228,Bakmi Godog Keju,30000
1164,11/28/17 12.40,236,Nasi Putih,7000
1164,11/28/17 12.40,249,Pisang Goreng,29000
1164,11/28/17 12.40,233,Rawon,36000
1164,11/28/17 12.40,246,Soto Ayam,34000
1164,11/28/17 12.40,281,Teh Tubruk,12000
1164,11/28/17 12.40,281,Teh Tubruk,12000
1164,11/28/17 12.40,281,Teh Tubruk,12000
1164,11/28/17 12.40,281,Teh Tubruk,12000
1164,11/28/17 12.40,281,Teh Tubruk,12000
1165,11/28/17 13.28,229,Bakmi Goreng Jawa,35000
1165,11/28/17 13.28,232,Bakmi Goreng Jawa,38000
1165,11/28/17 13.28,263,Cappuccino,34000
1165,11/28/17 13.28,287,Cappuccino,26000
1165,11/28/17 13.28,287,Cappuccino,26000
1165,11/28/17 13.28,291,Fresh Orange Juice,37000
1165,11/28/17 13.28,231,Nasi Goreng Jawa,34000
1165,11/28/17 13.28,231,Nasi Goreng Jawa,34000
1165,11/28/17 13.28,231,Nasi Goreng Jawa,34000
1165,11/28/17 13.28,231,Nasi Goreng Jawa,34000
1165,11/28/17 13.28,301,Nasi Putih,29000
1165,11/28/17 13.28,236,Nasi Putih,7000
1165,11/28/17 13.28,236,Nasi Putih,7000
1165,11/28/17 13.28,233,Rawon,36000
1165,11/28/17 13.28,233,Rawon,36000
1165,11/28/17 13.28,284,Teh Tarik,18000
1165,11/28/17 13.28,281,Teh Tubruk,12000
1165,11/28/17 13.28,280,Teh Tubruk,29000
1165,11/28/17 13.28,306,Mineral Water,8000
1165,11/28/17 13.28,306,Mineral Water,8000
1165,11/28/17 13.28,306,Mineral Water,8000
1165,11/28/17 13.28,306,Mineral Water,8000
1166,11/28/17 14.27,229,Bakmi Goreng Jawa,35000
1166,11/28/17 14.27,229,Bakmi Goreng Jawa,35000
1166,11/28/17 14.27,281,Teh Tubruk,12000
1166,11/28/17 14.27,281,Teh Tubruk,12000
1167,11/28/17 15.13,228,Bakmi Godog Keju,30000
1167,11/28/17 15.13,278,Kopi Tubruk,24000
1167,11/28/17 15.13,284,Teh Tarik,18000
1167,11/28/17 15.13,281,Teh Tubruk,12000
1168,11/28/17 15.11,246,Soto Ayam,34000
1168,11/28/17 15.11,273,Soto Ayam,26000
1171,11/28/17 17.43,267,Macchiato,33000
1171,11/28/17 17.43,306,Mineral Water,8000
1171,11/28/17 17.43,214,Roti Bakar,22000
1172,11/28/17 18.38,252,French Fries,30000
1172,11/28/17 18.38,279,Teh Tarik,27000
1173,11/28/17 18.51,228,Bakmi Godog Keju,30000
1173,11/28/17 18.51,278,Kopi Tubruk,24000
1173,11/28/17 18.51,306,Mineral Water,8000
1173,11/28/17 18.51,281,Teh Tubruk,12000
1174,11/28/17 19.29,262,Americano,29000
1174,11/28/17 19.29,262,Americano,29000
1175,11/28/17 20.54,229,Bakmi Goreng Jawa,35000
1175,11/28/17 20.54,281,Teh Tubruk,12000
1175,11/28/17 20.54,280,Teh Tubruk,29000
1176,11/28/17 20.39,228,Bakmi Godog Keju,30000
1176,11/28/17 20.39,246,Soto Ayam,34000
1176,11/28/17 20.39,235,Soto Ayam,35000
1176,11/28/17 20.39,281,Teh Tubruk,12000
1176,11/28/17 20.39,281,Teh Tubruk,12000
1177,11/28/17 20.26,283,Hot/Ice Lemon Tea,26000
1177,11/28/17 20.26,285,Mineral Water,26000
1178,11/28/17 20.49,228,Bakmi Godog Keju,30000
1178,11/28/17 20.49,252,French Fries,30000
1178,11/28/17 20.49,270,Kopi Tubruk,28000
1178,11/28/17 20.49,264,Latte,34000
1178,11/28/17 20.49,277,Macchiato ,20000
1178,11/28/17 20.49,306,Mineral Water,8000
1178,11/28/17 20.49,306,Mineral Water,8000
1178,11/28/17 20.49,306,Mineral Water,8000
1178,11/28/17 20.49,306,Mineral Water,8000
1178,11/28/17 20.49,306,Mineral Water,8000
1178,11/28/17 20.49,306,Mineral Water,8000
1178,11/28/17 20.49,231,Nasi Goreng Jawa,34000
1178,11/28/17 20.49,241,Nasi Putih,48000
1178,11/28/17 20.49,233,Rawon,36000
1178,11/28/17 20.49,233,Rawon,36000
1178,11/28/17 20.49,246,Soto Ayam,34000
1178,11/28/17 20.49,235,Soto Ayam,35000
1178,11/28/17 20.49,275,Teh Tubruk,12005
1178,11/28/17 20.49,289,Teh Tubruk,12031
1178,11/28/17 20.49,281,Teh Tubruk,12000
1178,11/28/17 20.49,306,Mineral Water,8000
1179,11/28/17 20.37,241,Nasi Putih,48000
1180,11/28/17 21.42,306,Mineral Water,8000
1185,11/29/17 08.03,235,Soto Ayam,35000
1186,11/29/17 09.46,263,Cappuccino,34000
1186,11/29/17 09.46,263,Cappuccino,34000
1186,11/29/17 09.46,231,Nasi Goreng Jawa,34000
1186,11/29/17 09.46,236,Nasi Putih,7000
1186,11/29/17 09.46,233,Rawon,36000
1186,11/29/17 09.46,246,Soto Ayam,34000
1186,11/29/17 09.46,234,Soto Ayam,48000
1186,11/29/17 09.46,281,Teh Tubruk,12000
1186,11/29/17 09.46,306,Mineral Water,8000
1188,11/29/17 10.01,252,French Fries,30000
1188,11/29/17 10.01,264,Latte,34000
1201,11/29/17 15.07,228,Bakmi Godog Keju,30000
1201,11/29/17 15.07,302,Fresh Orange Juice,34000
1201,11/29/17 15.07,231,Nasi Goreng Jawa,34000
1201,11/29/17 15.07,281,Teh Tubruk,12000
1201,11/29/17 15.07,281,Teh Tubruk,12000
1201,11/29/17 15.07,306,Mineral Water,8000
1203,11/29/17 16.00,279,Teh Tarik,27000
1204,11/29/17 16.51,306,Mineral Water,8000
1204,11/29/17 16.51,306,Mineral Water,8000
1204,11/29/17 16.51,257,Rawon,27000
1205,11/29/17 17.28,263,Cappuccino,34000
1205,11/29/17 17.28,263,Cappuccino,34000
1205,11/29/17 17.28,290,Latte,35000
1205,11/29/17 17.28,290,Latte,35000
1205,11/29/17 17.28,267,Macchiato,33000
1206,11/29/17 18.33,224,Roti Bakar,28000
1207,11/29/17 18.06,228,Bakmi Godog Keju,30000
1207,11/29/17 18.06,231,Nasi Goreng Jawa,34000
1207,11/29/17 18.06,253,Pisang Goreng,26000
1207,11/29/17 18.06,255,Pisang Goreng,24000
1207,11/29/17 18.06,281,Teh Tubruk,12000
1207,11/29/17 18.06,281,Teh Tubruk,12000
1207,11/29/17 18.06,306,Mineral Water,8000
1208,11/29/17 20.18,262,Americano,29000
1209,11/29/17 20.01,229,Bakmi Goreng Jawa,35000
1210,11/29/17 21.57,231,Nasi Goreng Jawa,34000
1210,11/29/17 21.57,243,Rawon,36000
1210,11/29/17 21.57,306,Mineral Water,8000
1221,11/30/17 10.43,228,Bakmi Godog Keju,30000
1221,11/30/17 10.43,228,Bakmi Godog Keju,30000
1221,11/30/17 10.43,281,Teh Tubruk,12000
1221,11/30/17 10.43,281,Teh Tubruk,12000
1221,11/30/17 10.43,281,Teh Tubruk,12000
1221,11/30/17 10.43,281,Teh Tubruk,12000
1222,11/30/17 11.12,228,Bakmi Godog Keju,30000
1222,11/30/17 11.12,229,Bakmi Goreng Jawa,35000
1222,11/30/17 11.12,264,Latte,34000
1222,11/30/17 11.12,264,Latte,34000
1222,11/30/17 11.12,306,Mineral Water,8000
1222,11/30/17 11.12,281,Teh Tubruk,12000
1223,11/30/17 11.26,306,Mineral Water,8000
1223,11/30/17 11.26,306,Mineral Water,8000
1223,11/30/17 11.26,237,Nasi Goreng Jawa,48000
1223,11/30/17 11.26,234,Soto Ayam,48000
1223,11/30/17 11.26,306,Mineral Water,8000
1224,11/30/17 11.30,231,Nasi Goreng Jawa,34000
1224,11/30/17 11.30,306,Mineral Water,8000
1225,11/30/17 13.15,231,Nasi Goreng Jawa,34000
1225,11/30/17 13.15,306,Mineral Water,8000
1226,11/30/17 13.47,264,Latte,34000
1226,11/30/17 13.47,254,Pisang Goreng,28000
1227,11/30/17 14.56,228,Bakmi Godog Keju,30000
1227,11/30/17 14.56,228,Bakmi Godog Keju,30000
1227,11/30/17 14.56,334,Extra Kerupuk Putih,6000
1227,11/30/17 14.56,254,Pisang Goreng,28000
1227,11/30/17 14.56,255,Pisang Goreng,24000
1227,11/30/17 14.56,215,Roti Bakar,22000
1227,11/30/17 14.56,273,Soto Ayam,26000
1227,11/30/17 14.56,281,Teh Tubruk,12000
1227,11/30/17 14.56,281,Teh Tubruk,12000
1227,11/30/17 14.56,281,Teh Tubruk,12000
1227,11/30/17 14.56,281,Teh Tubruk,12000
1227,11/30/17 14.56,281,Teh Tubruk,12000
1228,11/30/17 14.07,335,Extra Kerupuk Putih,10000
1229,11/30/17 16.56,334,Extra Kerupuk Putih,6000
1229,11/30/17 16.56,276,Kopi Tubruk,18000
1229,11/30/17 16.56,306,Mineral Water,8000
1229,11/30/17 16.56,329,Nasi Goreng Jawa,32000
1229,11/30/17 16.56,306,Mineral Water,8000
1230,11/30/17 16.47,306,Mineral Water,8000
1231,11/30/17 17.12,262,Americano,29000
1231,11/30/17 17.12,232,Bakmi Goreng Jawa,38000
1231,11/30/17 17.12,307,Hot/Ice Lemon Tea,36000
1232,11/30/17 17.25,235,Soto Ayam,35000
1232,11/30/17 17.25,239,Spaghetti Bolognese,38000
1232,11/30/17 17.25,302,Fresh Orange Juice,34000
1233,11/30/17 18.47,235,Soto Ayam,35000
1233,11/30/17 18.47,281,Teh Tubruk,12000
1234,11/30/17 19.48,256,Pisang Goreng,24000
1234,11/30/17 19.48,281,Teh Tubruk,12000
1235,11/30/17 19.56,228,Bakmi Godog Keju,30000
1235,11/30/17 19.56,228,Bakmi Godog Keju,30000
1235,11/30/17 19.56,228,Bakmi Godog Keju,30000
1235,11/30/17 19.56,232,Bakmi Goreng Jawa,38000
1235,11/30/17 19.56,339,Fresh Orange Juice,23000
1235,11/30/17 19.56,301,Nasi Putih,29000
1235,11/30/17 19.56,301,Nasi Putih,29000
1235,11/30/17 19.56,281,Teh Tubruk,12000
1235,11/30/17 19.56,281,Teh Tubruk,12000
1235,11/30/17 19.56,281,Teh Tubruk,12000
1235,11/30/17 19.56,281,Teh Tubruk,12000
1236,11/30/17 19.36,228,Bakmi Godog Keju,30000
1236,11/30/17 19.36,301,Nasi Putih,29000
1236,11/30/17 19.36,281,Teh Tubruk,12000
1237,11/30/17 19.41,334,Extra Kerupuk Putih,6000
1238,11/30/17 20.20,255,Pisang Goreng,24000
1239,11/30/17 21.14,232,Bakmi Goreng Jawa,38000
1239,11/30/17 21.14,302,Fresh Orange Juice,34000
1239,11/30/17 21.14,283,Hot/Ice Lemon Tea,26000
1239,11/30/17 21.14,265,Latte,35000
1239,11/30/17 21.14,239,Spaghetti Bolognese,38000
1239,11/30/17 21.14,281,Teh Tubruk,12000
1239,11/30/17 21.14,302,Fresh Orange Juice,34000
1240,12/01/17 10.48,229,Bakmi Goreng Jawa,35000
1241,12/01/17 11.37,250,Pisang Goreng,29000
1241,12/01/17 11.37,254,Pisang Goreng,28000
1242,12/01/17 12.48,279,Teh Tarik,27000
1243,12/01/17 17.39,254,Pisang Goreng,28000
1243,12/01/17 17.39,281,Teh Tubruk,12000
1244,12/01/17 19.34,271,Latte,38000
1245,12/01/17 21.44,254,Pisang Goreng,28000
1245,12/01/17 21.44,255,Pisang Goreng,24000
1246,12/01/17 22.09,263,Cappuccino,34000
1249,12/02/17 17.51,293,Teh Tarik,39000
1250,12/02/17 17.59,339,Fresh Orange Juice,23000
1251,12/02/17 17.39,228,Bakmi Godog Keju,30000
1251,12/02/17 17.39,278,Kopi Tubruk,24000
1251,12/02/17 17.39,285,Mineral Water,26000
1251,12/02/17 17.39,257,Rawon,27000
1251,12/02/17 17.39,281,Teh Tubruk,12000
1252,12/02/17 17.53,231,Nasi Goreng Jawa,34000
1252,12/02/17 17.53,231,Nasi Goreng Jawa,34000
1252,12/02/17 17.53,214,Roti Bakar,22000
1252,12/02/17 17.53,281,Teh Tubruk,12000
1252,12/02/17 17.53,306,Mineral Water,8000
1252,12/02/17 17.53,306,Mineral Water,8000
1253,12/02/17 17.29,254,Pisang Goreng,28000
1254,12/02/17 17.08,236,Nasi Putih,7000
1254,12/02/17 17.08,233,Rawon,36000
1254,12/02/17 17.08,273,Soto Ayam,26000
1254,12/02/17 17.08,281,Teh Tubruk,12000
1255,12/02/17 17.27,293,Teh Tarik,39000
1256,12/02/17 17.01,274,Kopi Tubruk,37000
1256,12/02/17 17.01,274,Kopi Tubruk,37000
1256,12/02/17 17.01,271,Latte,38000
1256,12/02/17 17.01,258,Pisang Goreng,28000
1257,12/02/17 17.49,333,Extra Kerupuk Putih,5000
1257,12/02/17 17.49,255,Pisang Goreng,24000
1257,12/02/17 17.49,214,Roti Bakar,22000
1258,12/02/17 17.30,228,Bakmi Godog Keju,30000
1258,12/02/17 17.30,237,Nasi Goreng Jawa,48000
1258,12/02/17 17.30,273,Soto Ayam,26000
1258,12/02/17 17.30,281,Teh Tubruk,12000
1258,12/02/17 17.30,306,Mineral Water,8000
1259,12/02/17 17.29,306,Mineral Water,8000
1260,12/02/17 19.46,254,Pisang Goreng,28000
1260,12/02/17 19.46,254,Pisang Goreng,28000
1260,12/02/17 19.46,256,Pisang Goreng,24000
1261,12/02/17 20.26,307,Hot/Ice Lemon Tea,36000
1261,12/02/17 20.26,307,Hot/Ice Lemon Tea,36000
1261,12/02/17 20.26,271,Latte,38000
1261,12/02/17 20.26,295,Macchiato,30000
1261,12/02/17 20.26,306,Mineral Water,8000
1261,12/02/17 20.26,306,Mineral Water,8000
1261,12/02/17 20.26,241,Nasi Putih,48000
1261,12/02/17 20.26,240,Rawon,38000
1261,12/02/17 20.26,240,Rawon,38000
1262,12/02/17 20.26,247,Roti Bakar,30000
1262,12/02/17 20.26,281,Teh Tubruk,12000
1263,12/02/17 21.34,247,Roti Bakar,30000
1263,12/02/17 21.34,281,Teh Tubruk,12000
1264,12/03/17 08.45,234,Soto Ayam,48000
1265,12/03/17 10.08,260,Espresso,18000
1265,12/03/17 10.08,268,Macchiato,26000
1265,12/03/17 10.08,215,Roti Bakar,22000
1265,12/03/17 10.08,218,Roti Bakar,25000
1266,12/03/17 10.29,327,Es Teh Susu (Gula Jawa),24000
1266,12/03/17 10.29,231,Nasi Goreng Jawa,34000
1266,12/03/17 10.29,306,Mineral Water,8000
1267,12/03/17 13.57,283,Hot/Ice Lemon Tea,26000
1267,12/03/17 13.57,267,Macchiato,33000
1267,12/03/17 13.57,281,Teh Tubruk,12000
1268,12/03/17 14.46,231,Nasi Goreng Jawa,34000
1268,12/03/17 14.46,236,Nasi Putih,7000
1268,12/03/17 14.46,233,Rawon,36000
1268,12/03/17 14.46,306,Mineral Water,8000
1269,12/03/17 14.02,262,Americano,29000
1269,12/03/17 14.02,264,Latte,34000
1270,12/03/17 15.21,228,Bakmi Godog Keju,30000
1270,12/03/17 15.21,281,Teh Tubruk,12000
1270,12/03/17 15.21,281,Teh Tubruk,12000
1271,12/03/17 15.15,280,Teh Tubruk,29000
1271,12/03/17 15.15,280,Teh Tubruk,29000
1271,12/03/17 15.15,280,Teh Tubruk,29000
1271,12/03/17 15.15,280,Teh Tubruk,29000
1272,12/03/17 16.48,255,Pisang Goreng,24000
1272,12/03/17 16.48,256,Pisang Goreng,24000
1272,12/03/17 16.48,230,Soto Ayam,30000
1273,12/03/17 16.41,264,Latte,34000
1273,12/03/17 16.41,218,Roti Bakar,25000
1274,12/03/17 16.24,263,Cappuccino,34000
1274,12/03/17 16.24,295,Macchiato,30000
1274,12/03/17 16.24,253,Pisang Goreng,26000
1274,12/03/17 16.24,281,Teh Tubruk,12000
1275,12/03/17 16.32,236,Nasi Putih,7000
1275,12/03/17 16.32,256,Pisang Goreng,24000
1275,12/03/17 16.32,233,Rawon,36000
1275,12/03/17 16.32,279,Teh Tarik,27000
1276,12/03/17 18.35,241,Nasi Putih,48000
1276,12/03/17 18.35,281,Teh Tubruk,12000
1276,12/03/17 18.35,281,Teh Tubruk,12000
1277,12/03/17 19.16,249,Pisang Goreng,29000
1277,12/03/17 19.16,233,Rawon,36000
1277,12/03/17 19.16,234,Soto Ayam,48000
1277,12/03/17 19.16,235,Soto Ayam,35000
1277,12/03/17 19.16,326,Teh Tarik,23000
1277,12/03/17 19.16,281,Teh Tubruk,12000
1277,12/03/17 19.16,281,Teh Tubruk,12000
1278,12/03/17 20.47,228,Bakmi Godog Keju,30000
1278,12/03/17 20.47,228,Bakmi Godog Keju,30000
1278,12/03/17 20.47,306,Mineral Water,8000
1278,12/03/17 20.47,238,Nasi Putih,39000
1278,12/03/17 20.47,281,Teh Tubruk,12000
1278,12/03/17 20.47,281,Teh Tubruk,12000
1278,12/03/17 20.47,281,Teh Tubruk,12000
1278,12/03/17 20.47,281,Teh Tubruk,12000
1279,12/03/17 20.35,228,Bakmi Godog Keju,30000
1279,12/03/17 20.35,283,Hot/Ice Lemon Tea,26000
1279,12/03/17 20.35,281,Teh Tubruk,12000
1280,12/03/17 21.05,231,Nasi Goreng Jawa,34000
1280,12/03/17 21.05,284,Teh Tarik,18000
1280,12/03/17 21.05,306,Mineral Water,8000
1281,12/04/17 09.27,231,Nasi Goreng Jawa,34000
1281,12/04/17 09.27,306,Mineral Water,8000
